date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
19:30:56	1776/1776	---M-Z	200	added ('OK')	text/css	etag:W/%226f0-qUoFmzF4tK3sCeMoGs4oGaMAlaQ%22	https://cdn.jsdelivr.net/npm/slick-carousel@1.8.1/slick/slick.css	C:/Users/User/Downloads/+%206%20produtos/+%206%20produtos/cdn.jsdelivr.net/npm/slick-carousel@1.8.1/slick/slick.css	(from https://zaiygv-qz.myshopify.com/products/geladeira-frost-free-duplex-386-litros-branca-consul-cor-branco-110v)
19:30:58	191514/191514	---MCZ	404	error ('Not%20Found')	text/html	etag:W/%22cacheable:d380179822fcf4ac08e85a08f8337a4f%22	https://zaiygv-qz.myshopify.com/products/POST	C:/Users/User/Downloads/+%206%20produtos/+%206%20produtos/zaiygv-qz.myshopify.com/products/POST	(from https://zaiygv-qz.myshopify.com/products/geladeira-frost-free-duplex-386-litros-branca-consul-cor-branco-110v)
19:30:59	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2002%20Mar%202025%2022:31:01%20GMT	http://zaiygv-qz.myshopify.com/cdn/s/trekkie.storefront.68728afc2577e1593a48001edcb560128ef43fd2.min.js	C:/Users/User/Downloads/+%206%20produtos/+%206%20produtos/zaiygv-qz.myshopify.com/cdn/s/trekkie.storefront.68728afc2577e1593a48001edcb560128ef43fd2.min.js	(from https://zaiygv-qz.myshopify.com/products/geladeira-frost-free-duplex-386-litros-branca-consul-cor-branco-110v)
19:31:00	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2002%20Mar%202025%2022:31:02%20GMT	http://zaiygv-qz.myshopify.com/cdn/shopifycloud/shopify/assets/shop_events_listener-bbbf3223c550be0dd72914a2fa06aaa88eb8943e96f9ea31fb63e7e27e0f97f4.js	C:/Users/User/Downloads/+%206%20produtos/+%206%20produtos/zaiygv-qz.myshopify.com/cdn/shopifycloud/shopify/assets/shop_events_listener-bbbf3223c550be0dd72914a2fa06aaa88eb8943e96f9ea31fb63e7e27e0f97f4.js	(from https://zaiygv-qz.myshopify.com/products/geladeira-frost-free-duplex-386-litros-branca-consul-cor-branco-110v)
19:31:00	99972/99972	---MCZ	200	added ('OK')	text/javascript	date:Thu,%2020%20Feb%202025%2016:42:41%20GMT	https://zaiygv-qz.myshopify.com/cdn/s/trekkie.storefront.68728afc2577e1593a48001edcb560128ef43fd2.min.js	C:/Users/User/Downloads/+%206%20produtos/+%206%20produtos/zaiygv-qz.myshopify.com/cdn/s/trekkie.storefront.68728afc2577e1593a48001edcb560128ef43fd2.min.js	(from https://zaiygv-qz.myshopify.com/products/geladeira-frost-free-duplex-386-litros-branca-consul-cor-branco-110v)
19:31:00	9292/9292	---MCZ	200	added ('OK')	text/javascript	date:Tue,%2025%20Feb%202025%2023:04:05%20GMT	https://zaiygv-qz.myshopify.com/cdn/shopifycloud/shopify/assets/shop_events_listener-bbbf3223c550be0dd72914a2fa06aaa88eb8943e96f9ea31fb63e7e27e0f97f4.js	C:/Users/User/Downloads/+%206%20produtos/+%206%20produtos/zaiygv-qz.myshopify.com/cdn/shopifycloud/shopify/assets/shop_events_listener-bbbf3223c550be0dd72914a2fa06aaa88eb8943e96f9ea31fb63e7e27e0f97f4.js	(from https://zaiygv-qz.myshopify.com/products/geladeira-frost-free-duplex-386-litros-branca-consul-cor-branco-110v)
19:31:00	23198/23198	---MCZ	200	added ('OK')	text/javascript	date:Mon,%2017%20Feb%202025%2013:13:55%20GMT	https://zaiygv-qz.myshopify.com/cdn/shopifycloud/perf-kit/shopify-perf-kit-1.4.0.min.js	C:/Users/User/Downloads/+%206%20produtos/+%206%20produtos/zaiygv-qz.myshopify.com/cdn/shopifycloud/perf-kit/shopify-perf-kit-1.4.0.min.js	(from https://zaiygv-qz.myshopify.com/products/geladeira-frost-free-duplex-386-litros-branca-consul-cor-branco-110v)
19:31:01	42863/42863	---M-Z	200	added ('OK')	application/javascript	etag:W/%22a76f-O0GzvJVmhQFaNHoiOOcdsp36Dbs%22	https://cdn.jsdelivr.net/npm/slick-carousel@1.8.1/slick/slick.min.js	C:/Users/User/Downloads/+%206%20produtos/+%206%20produtos/cdn.jsdelivr.net/npm/slick-carousel@1.8.1/slick/slick.min.js	(from https://zaiygv-qz.myshopify.com/products/geladeira-frost-free-duplex-386-litros-branca-consul-cor-branco-110v)
19:31:02	191514/191514	---MCZ	404	error ('Not%20Found')	text/html	etag:W/%22cacheable:d380179822fcf4ac08e85a08f8337a4f%22	https://zaiygv-qz.myshopify.com/products/%22https://www.google-analytics.com%22/&gt;&lt;link	C:/Users/User/Downloads/+%206%20produtos/+%206%20produtos/zaiygv-qz.myshopify.com/products/_https_/www.google-analytics.com_/&gt;&lt;link	(from https://zaiygv-qz.myshopify.com/products/geladeira-frost-free-duplex-386-litros-branca-consul-cor-branco-110v)
19:31:03	191514/191514	---MCZ	404	error ('Not%20Found')	text/html	etag:W/%22cacheable:d380179822fcf4ac08e85a08f8337a4f%22	https://zaiygv-qz.myshopify.com/products/%22https://www.google.com%22/&gt;&lt;link	C:/Users/User/Downloads/+%206%20produtos/+%206%20produtos/zaiygv-qz.myshopify.com/products/_https_/www.google.com_/&gt;&lt;link	(from https://zaiygv-qz.myshopify.com/products/geladeira-frost-free-duplex-386-litros-branca-consul-cor-branco-110v)
19:31:03	191514/191514	---MCZ	404	error ('Not%20Found')	text/html	etag:W/%22cacheable:d380179822fcf4ac08e85a08f8337a4f%22	https://zaiygv-qz.myshopify.com/products/%22https://data.mercadolibre.com%22/&gt;&lt;link	C:/Users/User/Downloads/+%206%20produtos/+%206%20produtos/zaiygv-qz.myshopify.com/products/_https_/data.mercadolibre.com_/&gt;&lt;link	(from https://zaiygv-qz.myshopify.com/products/geladeira-frost-free-duplex-386-litros-branca-consul-cor-branco-110v)
19:31:04	191514/191514	---MCZ	404	error ('Not%20Found')	text/html	etag:W/%22cacheable:d380179822fcf4ac08e85a08f8337a4f%22	https://zaiygv-qz.myshopify.com/products/%22https://http2.mlstatic.com%22/&gt%22	C:/Users/User/Downloads/+%206%20produtos/+%206%20produtos/zaiygv-qz.myshopify.com/products/_https_/http2.mlstatic.com_/&gt_	(from https://zaiygv-qz.myshopify.com/products/geladeira-frost-free-duplex-386-litros-branca-consul-cor-branco-110v)
19:31:05	460515/460515	---MC-	200	added ('OK')	application/json+oembed	etag:W/%22cacheable:84077d29bee019c45e36734f5c747a0d%22	https://zaiygv-qz.myshopify.com/products/geladeira-frost-free-duplex-386-litros-branca-consul-cor-branco-110v.oembed	C:/Users/User/Downloads/+%206%20produtos/+%206%20produtos/zaiygv-qz.myshopify.com/products/geladeira-frost-free-duplex-386-litros-branca-consul-cor-branco-110v.oembed	(from https://zaiygv-qz.myshopify.com/products/geladeira-frost-free-duplex-386-litros-branca-consul-cor-branco-110v)
19:31:05	3772/3772	---MCZ	200	added ('OK')	application/javascript	date:Sun,%2002%20Mar%202025%2022:31:07%20GMT	https://zaiygv-qz.myshopify.com/checkouts/internal/preloads.js?locale=pt-US	C:/Users/User/Downloads/+%206%20produtos/+%206%20produtos/zaiygv-qz.myshopify.com/checkouts/internal/preloads0800.js	(from https://zaiygv-qz.myshopify.com/products/geladeira-frost-free-duplex-386-litros-branca-consul-cor-branco-110v)
19:31:05	9652/9652	---MCZ	200	added ('OK')	text/javascript	date:Tue,%2004%20Feb%202025%2015:51:48%20GMT	https://cdn.shopify.com/shopifycloud/storefront-forms-hcaptcha/ce_storefront_forms_captcha_hcaptcha.v1.5.2.iife.js	C:/Users/User/Downloads/+%206%20produtos/+%206%20produtos/cdn.shopify.com/shopifycloud/storefront-forms-hcaptcha/ce_storefront_forms_captcha_hcaptcha.v1.5.2.iife.js	(from https://zaiygv-qz.myshopify.com/products/geladeira-frost-free-duplex-386-litros-branca-consul-cor-branco-110v)
19:31:07	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2002%20Mar%202025%2022:31:07%20GMT	http://zaiygv-qz.myshopify.com/cdn/shopifycloud/shopify/assets/storefront/load_feature-1060834584ef204397b1179782a1b090047ee4397cb627244ab89e03f65c4307.js	C:/Users/User/Downloads/+%206%20produtos/+%206%20produtos/zaiygv-qz.myshopify.com/cdn/shopifycloud/shopify/assets/storefront/load_feature-1060834584ef204397b1179782a1b090047ee4397cb627244ab89e03f65c4307.18.delayed	(from https://zaiygv-qz.myshopify.com/products/geladeira-frost-free-duplex-386-litros-branca-consul-cor-branco-110v)
19:31:07	12948/12948	---MCZ	200	added ('OK')	text/javascript	date:Sat,%2028%20Dec%202024%2007:02:20%20GMT	https://zaiygv-qz.myshopify.com/cdn/shopifycloud/shopify/assets/storefront/load_feature-1060834584ef204397b1179782a1b090047ee4397cb627244ab89e03f65c4307.js	C:/Users/User/Downloads/+%206%20produtos/+%206%20produtos/zaiygv-qz.myshopify.com/cdn/shopifycloud/shopify/assets/storefront/load_feature-1060834584ef204397b1179782a1b090047ee4397cb627244ab89e03f65c4307.js	(from https://zaiygv-qz.myshopify.com/products/geladeira-frost-free-duplex-386-litros-branca-consul-cor-branco-110v)
19:31:07	254935/254935	---MCZ	200	added ('OK')	text/javascript	date:Sun,%2002%20Mar%202025%2022:26:19%20GMT	https://zaiygv-qz.myshopify.com/cdn/shopifycloud/portable-wallets/latest/portable-wallets.pt-br.js	C:/Users/User/Downloads/+%206%20produtos/+%206%20produtos/zaiygv-qz.myshopify.com/cdn/shopifycloud/portable-wallets/latest/portable-wallets.pt-br.js	(from https://zaiygv-qz.myshopify.com/products/geladeira-frost-free-duplex-386-litros-branca-consul-cor-branco-110v)
19:31:09	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2002%20Mar%202025%2022:31:10%20GMT	http://zaiygv-qz.myshopify.com/cdn/shop/t/4/assets/desktop.css?v=134837194395233590961740934376	C:/Users/User/Downloads/+%206%20produtos/+%206%20produtos/zaiygv-qz.myshopify.com/cdn/shop/t/4/assets/desktop.1c6591.delayed	(from https://zaiygv-qz.myshopify.com/products/geladeira-frost-free-duplex-386-litros-branca-consul-cor-branco-110v)
19:31:09	12290/12290	---MCZ	200	added ('OK')	text/css	date:Sun,%2002%20Mar%202025%2022:23:58%20GMT	https://zaiygv-qz.myshopify.com/cdn/shopifycloud/portable-wallets/latest/accelerated-checkout-backwards-compat.css	C:/Users/User/Downloads/+%206%20produtos/+%206%20produtos/zaiygv-qz.myshopify.com/cdn/shopifycloud/portable-wallets/latest/accelerated-checkout-backwards-compat.css	(from https://zaiygv-qz.myshopify.com/products/geladeira-frost-free-duplex-386-litros-branca-consul-cor-branco-110v)
19:31:09	597229/597229	---MCZ	200	added ('OK')	text/css	date:Sun,%2002%20Mar%202025%2017:33:01%20GMT	https://zaiygv-qz.myshopify.com/cdn/shop/t/4/assets/desktop.css?v=134837194395233590961740934376	C:/Users/User/Downloads/+%206%20produtos/+%206%20produtos/zaiygv-qz.myshopify.com/cdn/shop/t/4/assets/desktop6591.css	(from https://zaiygv-qz.myshopify.com/products/geladeira-frost-free-duplex-386-litros-branca-consul-cor-branco-110v)
19:31:09	3115/3115	---M--	200	added ('OK')	image/png	etag:%22c2b-9jJwa/xT5PPylXSS9pFB5ubHW6w%22	https://http2.mlstatic.com/frontend-assets/ml-web-navigation/ui-navigation/6.6.34/mercadolibre/logo-pt__large_25years.png	C:/Users/User/Downloads/+%206%20produtos/+%206%20produtos/http2.mlstatic.com/frontend-assets/ml-web-navigation/ui-navigation/6.6.34/mercadolibre/logo-pt__large_25years.png	(from https://zaiygv-qz.myshopify.com/products/geladeira-frost-free-duplex-386-litros-branca-consul-cor-branco-110v)
19:31:11	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2002%20Mar%202025%2022:31:12%20GMT	http://zaiygv-qz.myshopify.com/cdn/shopifycloud/shopify/assets/no-image-2048-5e88c1b20e087fb7bbe9a3771824e743c244f437e4f8ba93bbf7b11b53f7824c.gif	C:/Users/User/Downloads/+%206%20produtos/+%206%20produtos/zaiygv-qz.myshopify.com/cdn/shopifycloud/shopify/assets/no-image-2048-5e88c1b20e087fb7bbe9a3771824e743c244f437e4f8ba93bbf7b11b53f7824c.gif	(from https://zaiygv-qz.myshopify.com/products/geladeira-frost-free-duplex-386-litros-branca-consul-cor-branco-110v)
19:31:11	19095/19095	---M--	200	added ('OK')	image/gif	date:Tue,%2026%20Nov%202024%2005:34:58%20GMT	https://zaiygv-qz.myshopify.com/cdn/shopifycloud/shopify/assets/no-image-2048-5e88c1b20e087fb7bbe9a3771824e743c244f437e4f8ba93bbf7b11b53f7824c.gif	C:/Users/User/Downloads/+%206%20produtos/+%206%20produtos/zaiygv-qz.myshopify.com/cdn/shopifycloud/shopify/assets/no-image-2048-5e88c1b20e087fb7bbe9a3771824e743c244f437e4f8ba93bbf7b11b53f7824c.gif	(from https://zaiygv-qz.myshopify.com/products/geladeira-frost-free-duplex-386-litros-branca-consul-cor-branco-110v)
19:31:11	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2002%20Mar%202025%2022:31:13%20GMT	http://zaiygv-qz.myshopify.com/cdn/shop/files/D_NQ_NP_2X_713421-MLU75979862429.jpg?v=1740950743	C:/Users/User/Downloads/+%206%20produtos/+%206%20produtos/zaiygv-qz.myshopify.com/cdn/shop/files/D_NQ_NP_2X_713421-MLU7597986242945da.jpg	(from https://zaiygv-qz.myshopify.com/products/geladeira-frost-free-duplex-386-litros-branca-consul-cor-branco-110v)
19:31:11	10185/10185	---M--	200	added ('OK')	image/jpeg	date:Sun,%2002%20Mar%202025%2021:37:55%20GMT	https://zaiygv-qz.myshopify.com/cdn/shop/files/D_NQ_NP_2X_713421-MLU75979862429.jpg?v=1740950743	C:/Users/User/Downloads/+%206%20produtos/+%206%20produtos/zaiygv-qz.myshopify.com/cdn/shop/files/D_NQ_NP_2X_713421-MLU7597986242945da.jpg	(from https://zaiygv-qz.myshopify.com/products/geladeira-frost-free-duplex-386-litros-branca-consul-cor-branco-110v)
19:31:12	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2002%20Mar%202025%2022:31:13%20GMT	http://zaiygv-qz.myshopify.com/cdn/shop/files/D_NQ_NP_2X_746971-MLU75809114420.jpg?v=1740950743	C:/Users/User/Downloads/+%206%20produtos/+%206%20produtos/zaiygv-qz.myshopify.com/cdn/shop/files/D_NQ_NP_2X_746971-MLU7580911442045da.jpg	(from https://zaiygv-qz.myshopify.com/products/geladeira-frost-free-duplex-386-litros-branca-consul-cor-branco-110v)
19:31:12	34957/34957	---M--	200	added ('OK')	image/jpeg	date:Sun,%2002%20Mar%202025%2021:37:56%20GMT	https://zaiygv-qz.myshopify.com/cdn/shop/files/D_NQ_NP_2X_746971-MLU75809114420.jpg?v=1740950743	C:/Users/User/Downloads/+%206%20produtos/+%206%20produtos/zaiygv-qz.myshopify.com/cdn/shop/files/D_NQ_NP_2X_746971-MLU7580911442045da.jpg	(from https://zaiygv-qz.myshopify.com/products/geladeira-frost-free-duplex-386-litros-branca-consul-cor-branco-110v)
19:31:13	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2002%20Mar%202025%2022:31:14%20GMT	http://zaiygv-qz.myshopify.com/cdn/shop/files/D_NQ_NP_2X_755008-MLU74822556904.jpg?v=1740950743	C:/Users/User/Downloads/+%206%20produtos/+%206%20produtos/zaiygv-qz.myshopify.com/cdn/shop/files/D_NQ_NP_2X_755008-MLU7482255690445da.jpg	(from https://zaiygv-qz.myshopify.com/products/geladeira-frost-free-duplex-386-litros-branca-consul-cor-branco-110v)
19:31:14	61405/61405	---M--	200	added ('OK')	image/jpeg	date:Sun,%2002%20Mar%202025%2021:37:57%20GMT	https://zaiygv-qz.myshopify.com/cdn/shop/files/D_NQ_NP_2X_755008-MLU74822556904.jpg?v=1740950743	C:/Users/User/Downloads/+%206%20produtos/+%206%20produtos/zaiygv-qz.myshopify.com/cdn/shop/files/D_NQ_NP_2X_755008-MLU7482255690445da.jpg	(from https://zaiygv-qz.myshopify.com/products/geladeira-frost-free-duplex-386-litros-branca-consul-cor-branco-110v)
19:31:15	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2002%20Mar%202025%2022:31:16%20GMT	http://zaiygv-qz.myshopify.com/cdn/shop/files/D_NQ_NP_2X_896983-MLU75979862435.jpg?v=1740950743	C:/Users/User/Downloads/+%206%20produtos/+%206%20produtos/zaiygv-qz.myshopify.com/cdn/shop/files/D_NQ_NP_2X_896983-MLU7597986243545da.jpg	(from https://zaiygv-qz.myshopify.com/products/geladeira-frost-free-duplex-386-litros-branca-consul-cor-branco-110v)
19:31:15	10806/10806	---M--	200	added ('OK')	image/jpeg	date:Sun,%2002%20Mar%202025%2021:37:58%20GMT	https://zaiygv-qz.myshopify.com/cdn/shop/files/D_NQ_NP_2X_896983-MLU75979862435.jpg?v=1740950743	C:/Users/User/Downloads/+%206%20produtos/+%206%20produtos/zaiygv-qz.myshopify.com/cdn/shop/files/D_NQ_NP_2X_896983-MLU7597986243545da.jpg	(from https://zaiygv-qz.myshopify.com/products/geladeira-frost-free-duplex-386-litros-branca-consul-cor-branco-110v)
19:31:15	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2002%20Mar%202025%2022:31:17%20GMT	http://zaiygv-qz.myshopify.com/cdn/shop/files/D_NQ_NP_2X_830141-MLU72675209716.jpg?v=1740950743	C:/Users/User/Downloads/+%206%20produtos/+%206%20produtos/zaiygv-qz.myshopify.com/cdn/shop/files/D_NQ_NP_2X_830141-MLU7267520971645da.jpg	(from https://zaiygv-qz.myshopify.com/products/geladeira-frost-free-duplex-386-litros-branca-consul-cor-branco-110v)
19:31:15	148245/148245	---M--	200	added ('OK')	image/jpeg	date:Sun,%2002%20Mar%202025%2021:37:59%20GMT	https://zaiygv-qz.myshopify.com/cdn/shop/files/D_NQ_NP_2X_830141-MLU72675209716.jpg?v=1740950743	C:/Users/User/Downloads/+%206%20produtos/+%206%20produtos/zaiygv-qz.myshopify.com/cdn/shop/files/D_NQ_NP_2X_830141-MLU7267520971645da.jpg	(from https://zaiygv-qz.myshopify.com/products/geladeira-frost-free-duplex-386-litros-branca-consul-cor-branco-110v)
19:31:16	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2002%20Mar%202025%2022:31:17%20GMT	http://zaiygv-qz.myshopify.com/cdn/shop/files/D_NQ_NP_2X_870249-MLU76552364739.jpg?v=1740950743	C:/Users/User/Downloads/+%206%20produtos/+%206%20produtos/zaiygv-qz.myshopify.com/cdn/shop/files/D_NQ_NP_2X_870249-MLU7655236473945da.jpg	(from https://zaiygv-qz.myshopify.com/products/geladeira-frost-free-duplex-386-litros-branca-consul-cor-branco-110v)
19:31:18	67544/67544	---M--	200	added ('OK')	image/jpeg	date:Sun,%2002%20Mar%202025%2021:38:00%20GMT	https://zaiygv-qz.myshopify.com/cdn/shop/files/D_NQ_NP_2X_870249-MLU76552364739.jpg?v=1740950743	C:/Users/User/Downloads/+%206%20produtos/+%206%20produtos/zaiygv-qz.myshopify.com/cdn/shop/files/D_NQ_NP_2X_870249-MLU7655236473945da.jpg	(from https://zaiygv-qz.myshopify.com/products/geladeira-frost-free-duplex-386-litros-branca-consul-cor-branco-110v)
19:31:18	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2002%20Mar%202025%2022:31:18%20GMT	http://zaiygv-qz.myshopify.com/cdn/shop/files/D_NQ_NP_2X_661605-MLU72748274527.jpg?v=1740950743	C:/Users/User/Downloads/+%206%20produtos/+%206%20produtos/zaiygv-qz.myshopify.com/cdn/shop/files/D_NQ_NP_2X_661605-MLU7274827452745da.jpg	(from https://zaiygv-qz.myshopify.com/products/geladeira-frost-free-duplex-386-litros-branca-consul-cor-branco-110v)
19:31:18	51106/51106	---M--	200	added ('OK')	image/jpeg	date:Sun,%2002%20Mar%202025%2021:38:02%20GMT	https://zaiygv-qz.myshopify.com/cdn/shop/files/D_NQ_NP_2X_661605-MLU72748274527.jpg?v=1740950743	C:/Users/User/Downloads/+%206%20produtos/+%206%20produtos/zaiygv-qz.myshopify.com/cdn/shop/files/D_NQ_NP_2X_661605-MLU7274827452745da.jpg	(from https://zaiygv-qz.myshopify.com/products/geladeira-frost-free-duplex-386-litros-branca-consul-cor-branco-110v)
19:31:20	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2002%20Mar%202025%2022:31:20%20GMT	http://zaiygv-qz.myshopify.com/cdn/shop/files/D_NQ_NP_2X_640660-MLU72675217570.jpg?v=1740950743	C:/Users/User/Downloads/+%206%20produtos/+%206%20produtos/zaiygv-qz.myshopify.com/cdn/shop/files/D_NQ_NP_2X_640660-MLU7267521757045da.jpg	(from https://zaiygv-qz.myshopify.com/products/geladeira-frost-free-duplex-386-litros-branca-consul-cor-branco-110v)
19:31:20	64047/64047	---M--	200	added ('OK')	image/jpeg	date:Sun,%2002%20Mar%202025%2021:38:03%20GMT	https://zaiygv-qz.myshopify.com/cdn/shop/files/D_NQ_NP_2X_640660-MLU72675217570.jpg?v=1740950743	C:/Users/User/Downloads/+%206%20produtos/+%206%20produtos/zaiygv-qz.myshopify.com/cdn/shop/files/D_NQ_NP_2X_640660-MLU7267521757045da.jpg	(from https://zaiygv-qz.myshopify.com/products/geladeira-frost-free-duplex-386-litros-branca-consul-cor-branco-110v)
19:31:22	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2002%20Mar%202025%2022:31:22%20GMT	http://zaiygv-qz.myshopify.com/cdn/shop/files/D_NQ_NP_2X_778983-MLB52106887801.jpg?v=1740950743	C:/Users/User/Downloads/+%206%20produtos/+%206%20produtos/zaiygv-qz.myshopify.com/cdn/shop/files/D_NQ_NP_2X_778983-MLB5210688780145da.jpg	(from https://zaiygv-qz.myshopify.com/products/geladeira-frost-free-duplex-386-litros-branca-consul-cor-branco-110v)
19:31:22	80142/80142	---M--	200	added ('OK')	image/jpeg	date:Sun,%2002%20Mar%202025%2021:38:06%20GMT	https://zaiygv-qz.myshopify.com/cdn/shop/files/D_NQ_NP_2X_778983-MLB52106887801.jpg?v=1740950743	C:/Users/User/Downloads/+%206%20produtos/+%206%20produtos/zaiygv-qz.myshopify.com/cdn/shop/files/D_NQ_NP_2X_778983-MLB5210688780145da.jpg	(from https://zaiygv-qz.myshopify.com/products/geladeira-frost-free-duplex-386-litros-branca-consul-cor-branco-110v)
19:31:31	3803/3803	---M--	200	added ('OK')	image/jpeg	etag:%22737863926%22	https://http2.mlstatic.com/D_NQ_NP_914488-MLA74840999426_032024-G.jpg	C:/Users/User/Downloads/+%206%20produtos/+%206%20produtos/http2.mlstatic.com/D_NQ_NP_914488-MLA74840999426_032024-G.jpg	(from https://zaiygv-qz.myshopify.com/products/geladeira-frost-free-duplex-386-litros-branca-consul-cor-branco-110v)
